"Domain","Site Rank","Year online","Name","Media Bias/Fact Check","MBFC Fact","MBFC Bias","MisinfoMe","Wikipedia","Lang","URL","MBFC cred","",""
"stonecoldtruth.com","30000000","2015","Stone Cold Truth","https://mediabiasfactcheck.com/stone-cold-truth/","L","FN","0.2","","en","https://stonecoldtruth.com/","L","",""
"stoppingsocialism.com","4822888","2018","Stopping Socialism","https://mediabiasfactcheck.com/stopping-socialism/","M","FN","0","","en","https://stoppingsocialism.com/","L","",""
"stormcloudsgathering.com","8695439","2012","Storm Clouds Gathering","https://mediabiasfactcheck.com/storm-clouds-gathering/","L","CP","-0.439","","en","https://stormcloudsgathering.com/","L","",""
"stormer-daily.rw","7496951","","Daily Stormer","https://mediabiasfactcheck.com/daily-stormer/","VL","FN","0.6","https://en.wikipedia.org/wiki/The_Daily_Stormer","en","https://stormer-daily.rw/","L","",""
"stormfront.org","236071","1995","Stormfront","https://mediabiasfactcheck.com/stormfront/","VL","CP","-0.373","https://en.wikipedia.org/wiki/Stormfront_(website)","en","https://www.stormfront.org/forum/","L","",""
"stpaulreporter.com","30000000","2019","St. Paul Reporter","https://mediabiasfactcheck.com/st-paul-reporter-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://stpaulreporter.com/","L","",""
"stpetestandard.com","30000000","2019","St. Pete Standard","https://mediabiasfactcheck.com/st-pete-standard/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://stpetestandard.com/","L","",""
"straffordnews.com","30000000","2019","Strafford News","https://mediabiasfactcheck.com/strafford-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://straffordnews.com/","L","",""
"strategic-culture.org","941327","2010","Strategic Culture Foundation","https://mediabiasfactcheck.com/strategic-culture-foundation/","VL","FN","0.2","","en","https://www.strategic-culture.org/","L","",""
"stream.org","303142","2001","The Stream","https://mediabiasfactcheck.com/the-stream/","M","CP","0","","en","https://stream.org/","L","",""
"studionewsnetwork.com","30000000","2017","Studio News Network","https://mediabiasfactcheck.com/studio-news-network/","M","FN","0","","en","https://studionewsnetwork.com/","L","",""
"sturgiscoldwaternews.com","30000000","2019","Sturgis-Coldwater News","https://mediabiasfactcheck.com/sturgis-coldwater-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://sturgiscoldwaternews.com/","L","",""
"subjectpolitics.com","30000000","2012","Subject Politics","https://mediabiasfactcheck.com/subject-politics/","L","FN","-0.844","","en","https://subjectpolitics.com/","L","",""
"suffolkreporter.com","30000000","2019","Suffolk Reporter","https://mediabiasfactcheck.com/suffolk-reporter-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://suffolkreporter.com/","L","",""
"summerlinreporter.com","30000000","2022","Summerlin Reporter","https://mediabiasfactcheck.com/summerlin-reporter-bias/","M","FN","","https://en.wikipedia.org/wiki/The_American_Independent","en","https://summerlinreporter.com/","L","",""
"summit.news","204125","2018","Summit News","https://mediabiasfactcheck.com/summit-news/","L","FN","-0.898","","en","https://summit.news/","L","",""
"sumtertimes.com","30000000","2019","Sumter Times","https://mediabiasfactcheck.com/sumter-times/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://sumtertimes.com/","L","",""
"sunflowerstatenews.com","30000000","2019","Sunflower State News","https://mediabiasfactcheck.com/sunflower-state-news-bias/","M","FN","","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://sunflowerstatenews.com/","L","",""
"sunshinesentinel.com","13948105","2019","Sunshine Sentinel","https://mediabiasfactcheck.com/sunshine-sentinel/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://sunshinesentinel.com/","L","",""
"supplementreference.com","30000000","2006","SupplementReference.com","https://mediabiasfactcheck.com/supplementreference-com/","VL","CP","0.2","","en","https://supplementreference.com/","L","",""
"supportisraelnow.com","30000000","2015","Support Israel Now","https://mediabiasfactcheck.com/support-israel-now/","L","FN","-0.6","","en","https://www.supportisraelnow.com/","L","",""
"survivalblog.com","417598","2005","SurvivalBlog.com","https://mediabiasfactcheck.com/survivalblog-com/","L","FN","0.78","https://en.wikipedia.org/wiki/James_Wesley_Rawles","en","https://survivalblog.com/","L","",""
"survivethenews.com","2999815","2020","Survive The News","https://mediabiasfactcheck.com/survive-the-news-bias/","L","FN","","","en","https://www.survivethenews.com/","L","",""
"sussexreview.com","30000000","2019","Sussex Review","https://mediabiasfactcheck.com/sussex-review/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://sussexreview.com/","L","",""
"sustainablepulse.com","3673220","2012","Sustainable Pulse","https://mediabiasfactcheck.com/sustainable-pulse/","L","CP","0.34","","en","https://sustainablepulse.com/","L","",""
"swalaskanews.com","30000000","2019","SW Alaska News","https://mediabiasfactcheck.com/sw-alaska-news/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://swalaskanews.com/","L","",""
"swampdrain.com","6787790","2016","SwampDrain.com","https://mediabiasfactcheck.com/swampdrain-com/","L","FN","0","","en","https://swampdrain.com/","L","",""
"swarajyamag.com","37521","2014","Swarajya","https://mediabiasfactcheck.com/swarajya/","L","FN","-0.802","https://en.wikipedia.org/wiki/Swarajya_(magazine)","en","https://swarajyamag.com/","L","",""
"swarizonanews.com","30000000","2019","SW Arizona News","https://mediabiasfactcheck.com/sw-arizona-news/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://swarizonanews.com/","L","",""
"swarkansastimes.com","30000000","2019","SW Arkansas Times","https://mediabiasfactcheck.com/sw-arkansas-times/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://swarkansastimes.com/","L","",""
"swbluegrassnews.com","30000000","2019","SW Bluegrass News","https://mediabiasfactcheck.com/sw-bluegrass-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://swbluegrassnews.com/","L","",""
"swcoloradonews.com","30000000","2019","SW Colorado News","https://mediabiasfactcheck.com/sw-colorado-news/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://swcoloradonews.com/","L","",""
"swconnnews.com","30000000","2019","SW Connecticut News","https://mediabiasfactcheck.com/sw-connecticut-news/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://swconnnews.com/","L","",""
"swgeorgianews.com","30000000","2019","SW Georgia News","https://mediabiasfactcheck.com/sw-georgia-news/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://swgeorgianews.com/","L","",""
"swillinoisnews.com","9961562","2016","South West Illinois News","https://mediabiasfactcheck.com/south-west-illinois-news/","M","FN","-0.364","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://swillinoisnews.com/","L","",""
"swindiananews.com","13524213","2019","SW Indiana News","https://mediabiasfactcheck.com/sw-indiana-news-bias/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://swindiananews.com/","L","",""
"swiowatimes.com","30000000","2019","SW Iowa Times","https://mediabiasfactcheck.com/sw-iowa-times-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://swiowatimes.com/","L","",""
"swkansasnews.com","30000000","2019","SW Kansas News","https://mediabiasfactcheck.com/sw-kansas-news-bias/","M","FN","","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://swkansasnews.com/","L","",""
"swlouisiananews.com","30000000","2019","SW Louisiana News","https://mediabiasfactcheck.com/sw-louisiana-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://swlouisiananews.com/","L","",""
"swminnesotatoday.com","30000000","2019","SW Minnesota Today","https://mediabiasfactcheck.com/sw-minnesota-today-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://swminnesotatoday.com/","L","",""
"swmissnews.com","30000000","2019","SW Mississippi News","https://mediabiasfactcheck.com/sw-mississippi-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://swmissnews.com/","L","",""
"swmissourinews.com","30000000","2019","SW Missouri News","https://mediabiasfactcheck.com/sw-missouri-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://swmissourinews.com/","L","",""
"swmontanatimes.com","30000000","2019","Southwest Montana News","https://mediabiasfactcheck.com/southwest-montana-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://swmontanatimes.com/","L","",""
"swnewhampshirenews.com","30000000","2019","SW New Hampshire News","https://mediabiasfactcheck.com/sw-new-hampshire-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://swnewhampshirenews.com/","L","",""
"swnewmexiconews.com","30000000","2019","SW New Mexico News","https://mediabiasfactcheck.com/sw-new-mexico-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://swnewmexiconews.com/","L","",""
"swprs.org","587845","2017","Swiss Policy Research","https://mediabiasfactcheck.com/swiss-policy-research/","M","CP","0","https://en.wikipedia.org/wiki/Swiss_Policy_Research","de","https://swprs.org/","L","",""
"swriversidenews.com","30000000","2019","SW Riverside News","https://mediabiasfactcheck.com/sw-riverside-news/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://swriversidenews.com/","L","",""
"swvalleytimes.com","30000000","2019","SW Valley Times","https://mediabiasfactcheck.com/sw-valley-times/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://swvalleytimes.com/","L","",""
"swvegasnews.com","30000000","2019","SW Vegas News","https://mediabiasfactcheck.com/sw-vegas-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://swvegasnews.com/","L","",""
"syracusesun.com","30000000","2019","Syracuse Sun","https://mediabiasfactcheck.com/syracuse-sun-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://syracusesun.com/","L","",""
"syriana-analysis.com","19936120","2017","Syriana Analysis","https://mediabiasfactcheck.com/syriana-analysis/","M","FN","0","","en","https://www.syriana-analysis.com/","L","",""
"syrianews.cc","6417033","2011","Syria News","http://mediabiasfactcheck.com/syria-news/","L","FN","0","","en","https://www.syrianews.cc/","L","",""
"tabascopost.com","30000000","2020","Tabasco Post","https://mediabiasfactcheck.com/tabasco-post-bias/","M","FN","","","en","https://tabascopost.com/","L","",""
"takimag.com","143355","2007","Taki's Magazine","https://mediabiasfactcheck.com/takis-magazine/","L","FN","-0.315","https://en.wikipedia.org/wiki/Taki%27s_Magazine","en","https://www.takimag.com/","L","",""
"talknetwork.com","30000000","2002","Talk Network","https://mediabiasfactcheck.com/talknetwork-com/","VL","CP","0","","en","https://talknetwork.com/","L","",""
"tallahasseesun.com","30000000","2019","Tallahassee Sun","https://mediabiasfactcheck.com/tallahassee-sun/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://tallahasseesun.com/","L","",""
"tamaulipaspost.com","15371409","2020","Tamaulipas Post","https://mediabiasfactcheck.com/tamaulipas-post-bias/","M","FN","","","en","https://tamaulipaspost.com/","L","",""
"tamparepublic.com","6532182","2015","Tampa Republic","https://mediabiasfactcheck.com/tampa-republic/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://tamparepublic.com/","L","",""
"tashnews.com","30000000","2016","TashNews","https://mediabiasfactcheck.com/tashnews/","L","FN","-0.6","","en","https://tashnews.com/","L","",""
"tasnimnews.com","42518","2012","Tasnim News Agency","https://mediabiasfactcheck.com/tasnim-news-agency/","M","FN","0","https://en.wikipedia.org/wiki/Tasnim_News_Agency","ar","https://www.tasnimnews.com/","L","",""
"tass.com","41038","1993","TASS Russian News Agency","https://mediabiasfactcheck.com/russian-news-agency-tass/","M","FN","0.145","https://en.wikipedia.org/wiki/TASS","en","https://tass.com/","L","",""
"tass.ru","2657","","Russian New Agency-Tass","https://mediabiasfactcheck.com/russian-news-agency-tass/","M","FN","0.72","https://en.wikipedia.org/wiki/TASS","ru","https://tass.ru/","L","",""
"tbdailynews.com","203596","2018","TB Daily News","https://mediabiasfactcheck.com/tb-daily-news/","M","FN","0","","en","https://tbdailynews.com/","L","",""
"tdnewswire.com","30000000","2018","TD Newswire","https://mediabiasfactcheck.com/td-newswire/","VL","FN","-1","","en","https://tdnewswire.com/","L","",""
"tdtalliance.com","30000000","2015","TDT Alliance","https://mediabiasfactcheck.com/tdtalliance-com/","L","FN","-0.65","","en","https://www.tdtalliance.com/","L","",""
"teaparty.org","1952813","2004","Tea Party","https://mediabiasfactcheck.com/tea-party-inc/","L","FN","-0.72","","en","https://www.teaparty.org/","L","",""
"teapartypatriots.org","1584958","2009","Tea Party Patriots","https://mediabiasfactcheck.com/tea-party-patriots/","M","FN","0.041","https://en.wikipedia.org/wiki/Tea_Party_Patriots","en","https://www.teapartypatriots.org/","L","",""
"technocracy.news","725382","2015","Technocracy News","https://mediabiasfactcheck.com/technocracy-news/","VL","CP","-1","","en","https://www.technocracy.news/","L","",""
"techstartups.com","495964","2003","Tech Startups","https://mediabiasfactcheck.com/techstartups/","M","FN","0.003","","en","https://techstartups.com/","L","",""
"tehrantimes.com","94919","1998","The Tehran Times","https://mediabiasfactcheck.com/tehran-times/","M","FN","0.132","https://en.wikipedia.org/wiki/Tehran_Times","en","https://www.tehrantimes.com/","L","",""
"telesurenglish.net","316262","2019","teleSUR","https://mediabiasfactcheck.com/telesur/","M","FN","0","","en","https://www.telesurenglish.net/","L","",""
"tellerreport.com","286469","2018","Teller Report","https://mediabiasfactcheck.com/teller-report-bias/","M","FN","","","en","https://www.tellerreport.com/","L","",""
"tennesseestar.com","830052","2017","The Tennessee Star","https://mediabiasfactcheck.com/the-tennessee-star/","M","FN","-0.364","https://en.wikipedia.org/wiki/The_Tennessee_Star","en","https://tennesseestar.com/","L","",""
"tfp.org","311230","1997","American Society for the Defense of Tradition, Family, and Property","https://mediabiasfactcheck.com/american-society-defense-tradition-family-property/","L","FN","0.16","https://en.wikipedia.org/wiki/American_Society_for_the_Defense_of_Tradition,_Family_and_Property","en","https://www.tfp.org/","L","",""
"thealternativedaily.com","52508","2011","Alternative Daily","https://mediabiasfactcheck.com/alternative-daily-bias/","L","CP","-0.3","","en","https://www.thealternativedaily.com/","L","",""
"theamericanmirror.com","11541637","2014","The American Mirror","https://mediabiasfactcheck.com/the-american-mirror/","L","FN","-0.862","","en","https://www.theamericanmirror.com/","L","",""
"theautomaticearth.com","833676","2008","The Automatic Earth","https://mediabiasfactcheck.com/the-automatic-earth/","L","CP","-0.464","","en","https://www.theautomaticearth.com/","L","",""
